Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,216,Thailand,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,270329,Fc,Calculated data
QC,Crops,154,The former Yugoslav Republic of Macedonia,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,185575,Fc,Calculated data
QC,Crops,220,Trinidad and Tobago,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,50221,Fc,Calculated data
QC,Crops,222,Tunisia,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,139767,Fc,Calculated data
QC,Crops,223,Turkey,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,343446,Fc,Calculated data
QC,Crops,230,Ukraine,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,133400,Fc,Calculated data
QC,Crops,225,United Arab Emirates,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,468324,Fc,Calculated data
QC,Crops,231,United States of America,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,382836,Fc,Calculated data
QC,Crops,235,Uzbekistan,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,220000,Fc,Calculated data
QC,Crops,236,Venezuela (Bolivarian Republic of),5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,112307,Fc,Calculated data
QC,Crops,249,Yemen,5419,Yield,399,Eggplants (aubergines),2015,2015,hg/ha,79001,Fc,Calculated data
QC,Crops,98,Croatia,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,,M,Data not available
QC,Crops,98,Croatia,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,,M,Data not available
QC,Crops,277,South Sudan,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,,M,Data not available
QC,Crops,277,South Sudan,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,,M,Data not available
QC,Crops,5,American Samoa,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,33,Im,FAO data based on imputation methodology
QC,Crops,5,American Samoa,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,151,Im,FAO data based on imputation methodology
QC,Crops,8,Antigua and Barbuda,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,59,Im,FAO data based on imputation methodology
QC,Crops,8,Antigua and Barbuda,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,385,Im,FAO data based on imputation methodology
QC,Crops,13,Bahrain,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,21,Im,FAO data based on imputation methodology
QC,Crops,13,Bahrain,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,1328,Im,FAO data based on imputation methodology
QC,Crops,26,Brunei Darussalam,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,47,Im,FAO data based on imputation methodology
QC,Crops,26,Brunei Darussalam,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,372,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,353,Im,FAO data based on imputation methodology
QC,Crops,32,Cameroon,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2208,Im,FAO data based on imputation methodology
QC,Crops,96,"China, Hong Kong SAR",5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,16,Im,FAO data based on imputation methodology
QC,Crops,96,"China, Hong Kong SAR",5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,264,Im,FAO data based on imputation methodology
QC,Crops,41,"China, mainland",5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,791596,Im,FAO data based on imputation methodology
QC,Crops,41,"China, mainland",5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,31309275,Im,FAO data based on imputation methodology
QC,Crops,46,Congo,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,234,Im,FAO data based on imputation methodology
QC,Crops,46,Congo,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2446,Im,FAO data based on imputation methodology
QC,Crops,48,Costa Rica,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,17,Im,FAO data based on imputation methodology
QC,Crops,48,Costa Rica,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,88,Im,FAO data based on imputation methodology
QC,Crops,107,Côte d'Ivoire,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,17345,Im,FAO data based on imputation methodology
QC,Crops,107,Côte d'Ivoire,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,94454,Im,FAO data based on imputation methodology
QC,Crops,116,Democratic People's Republic of Korea,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,5264,Im,FAO data based on imputation methodology
QC,Crops,116,Democratic People's Republic of Korea,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,47929,Im,FAO data based on imputation methodology
QC,Crops,72,Djibouti,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,54,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,508,Im,FAO data based on imputation methodology
QC,Crops,66,Fiji,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2491,Im,FAO data based on imputation methodology
QC,Crops,69,French Guiana,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,65,Im,FAO data based on imputation methodology
QC,Crops,69,French Guiana,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,1020,Im,FAO data based on imputation methodology
QC,Crops,74,Gabon,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,40,Im,FAO data based on imputation methodology
QC,Crops,74,Gabon,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,211,Im,FAO data based on imputation methodology
QC,Crops,87,Guadeloupe,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,18,Im,FAO data based on imputation methodology
QC,Crops,87,Guadeloupe,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,158,Im,FAO data based on imputation methodology
QC,Crops,88,Guam,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,33,Im,FAO data based on imputation methodology
QC,Crops,93,Haiti,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,77,Im,FAO data based on imputation methodology
QC,Crops,93,Haiti,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,850,Im,FAO data based on imputation methodology
QC,Crops,95,Honduras,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,549,Im,FAO data based on imputation methodology
QC,Crops,95,Honduras,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,15242,Im,FAO data based on imputation methodology
QC,Crops,102,Iran (Islamic Republic of),5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,21015,Im,FAO data based on imputation methodology
QC,Crops,102,Iran (Islamic Republic of),5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,641505,Im,FAO data based on imputation methodology
QC,Crops,121,Lebanon,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,1439,Im,FAO data based on imputation methodology
QC,Crops,121,Lebanon,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,38133,Im,FAO data based on imputation methodology
QC,Crops,124,Libya,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,133,Im,FAO data based on imputation methodology
QC,Crops,124,Libya,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2537,Im,FAO data based on imputation methodology
QC,Crops,129,Madagascar,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,409,Im,FAO data based on imputation methodology
QC,Crops,129,Madagascar,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,1701,Im,FAO data based on imputation methodology
QC,Crops,133,Mali,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,3654,Im,FAO data based on imputation methodology
QC,Crops,134,Malta,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,26,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,21,Im,FAO data based on imputation methodology
QC,Crops,135,Martinique,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,387,Im,FAO data based on imputation methodology
QC,Crops,299,Occupied Palestinian Territory,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,1155,Im,FAO data based on imputation methodology
QC,Crops,299,Occupied Palestinian Territory,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,56881,Im,FAO data based on imputation methodology
QC,Crops,117,Republic of Korea,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,265,Im,FAO data based on imputation methodology
QC,Crops,117,Republic of Korea,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,4528,Im,FAO data based on imputation methodology
QC,Crops,182,Réunion,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,38,Im,FAO data based on imputation methodology
QC,Crops,182,Réunion,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,708,Im,FAO data based on imputation methodology
QC,Crops,184,Rwanda,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,5688,Im,FAO data based on imputation methodology
QC,Crops,184,Rwanda,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,48248,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,2274,Im,FAO data based on imputation methodology
QC,Crops,194,Saudi Arabia,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,35555,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,498,Im,FAO data based on imputation methodology
QC,Crops,195,Senegal,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,5017,Im,FAO data based on imputation methodology
QC,Crops,272,Serbia,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,100,Im,FAO data based on imputation methodology
QC,Crops,272,Serbia,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2033,Im,FAO data based on imputation methodology
QC,Crops,38,Sri Lanka,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,11437,Im,FAO data based on imputation methodology
QC,Crops,38,Sri Lanka,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,128321,Im,FAO data based on imputation methodology
QC,Crops,212,Syrian Arab Republic,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,6576,Im,FAO data based on imputation methodology
QC,Crops,212,Syrian Arab Republic,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,130855,Im,FAO data based on imputation methodology
QC,Crops,154,The former Yugoslav Republic of Macedonia,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,54,Im,FAO data based on imputation methodology
QC,Crops,154,The former Yugoslav Republic of Macedonia,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,1001,Im,FAO data based on imputation methodology
QC,Crops,222,Tunisia,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,58,Im,FAO data based on imputation methodology
QC,Crops,222,Tunisia,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,816,Im,FAO data based on imputation methodology
QC,Crops,223,Turkey,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,23446,Im,FAO data based on imputation methodology
QC,Crops,231,United States of America,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,2560,Im,FAO data based on imputation methodology
QC,Crops,231,United States of America,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,97995,Im,FAO data based on imputation methodology
QC,Crops,249,Yemen,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,764,Im,FAO data based on imputation methodology
QC,Crops,249,Yemen,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,6039,Im,FAO data based on imputation methodology
QC,Crops,91,Guyana,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,5200,F,FAO estimate
QC,Crops,3,Albania,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,1154,,Official data
QC,Crops,3,Albania,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,30651,,Official data
QC,Crops,4,Algeria,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,5586,,Official data
QC,Crops,4,Algeria,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,136128,,Official data
QC,Crops,11,Austria,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,8,,Official data
QC,Crops,11,Austria,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,1072,,Official data
QC,Crops,52,Azerbaijan,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,5741,,Official data
QC,Crops,52,Azerbaijan,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,84043,,Official data
QC,Crops,255,Belgium,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,18,,Official data
QC,Crops,255,Belgium,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,8100,,Official data
QC,Crops,27,Bulgaria,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,487,,Official data
QC,Crops,27,Bulgaria,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,9933,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,1194,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,25519,,Official data
QC,Crops,44,Colombia,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,491,,Official data
QC,Crops,44,Colombia,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,3409,,Official data
QC,Crops,50,Cyprus,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,28,,Official data
QC,Crops,50,Cyprus,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2139,,Official data
QC,Crops,56,Dominican Republic,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,3683,,Official data
QC,Crops,56,Dominican Republic,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,20970,,Official data
QC,Crops,59,Egypt,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,48679,,Official data
QC,Crops,59,Egypt,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,1200957,,Official data
QC,Crops,68,France,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,721,,Official data
QC,Crops,68,France,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,31304,,Official data
QC,Crops,73,Georgia,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,4500,,Official data
QC,Crops,81,Ghana,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,6330,,Official data
QC,Crops,81,Ghana,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,51273,,Official data
QC,Crops,84,Greece,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,2310,,Official data
QC,Crops,84,Greece,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,63300,,Official data
QC,Crops,91,Guyana,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,37710,,Official data
QC,Crops,97,Hungary,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,94,,Official data
QC,Crops,97,Hungary,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2213,,Official data
QC,Crops,100,India,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,673000,,Official data
QC,Crops,100,India,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,12589000,,Official data
QC,Crops,101,Indonesia,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,45919,,Official data
QC,Crops,101,Indonesia,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,514278,,Official data
QC,Crops,103,Iraq,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,8747,,Official data
QC,Crops,103,Iraq,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,144161,,Official data
QC,Crops,105,Israel,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,1414,,Official data
QC,Crops,105,Israel,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,42488,,Official data
QC,Crops,106,Italy,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,10147,,Official data
QC,Crops,106,Italy,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,300182,,Official data
QC,Crops,109,Jamaica,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,37,,Official data
QC,Crops,109,Jamaica,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,415,,Official data
QC,Crops,110,Japan,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,9410,,Official data
QC,Crops,110,Japan,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,308900,,Official data
QC,Crops,112,Jordan,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,2324,,Official data
QC,Crops,112,Jordan,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,77016,,Official data
QC,Crops,108,Kazakhstan,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,3896,,Official data
QC,Crops,108,Kazakhstan,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,84254,,Official data
QC,Crops,118,Kuwait,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,325,,Official data
QC,Crops,118,Kuwait,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,29552,,Official data
QC,Crops,133,Mali,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,59690,,Official data
QC,Crops,134,Malta,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,739,,Official data
QC,Crops,137,Mauritius,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,270,,Official data
QC,Crops,137,Mauritius,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2504,,Official data
QC,Crops,138,Mexico,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,2337,,Official data
QC,Crops,138,Mexico,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,158641,,Official data
QC,Crops,143,Morocco,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,2056,,Official data
QC,Crops,143,Morocco,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,56877,,Official data
QC,Crops,150,Netherlands,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,106,,Official data
QC,Crops,150,Netherlands,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,53000,,Official data
QC,Crops,158,Niger,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,466,,Official data
QC,Crops,158,Niger,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,9230,,Official data
QC,Crops,221,Oman,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,438,,Official data
QC,Crops,221,Oman,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,10018,,Official data
QC,Crops,165,Pakistan,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,8368,,Official data
QC,Crops,165,Pakistan,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,83832,,Official data
QC,Crops,170,Peru,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,37,,Official data
QC,Crops,170,Peru,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,431,,Official data
QC,Crops,171,Philippines,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,21008,,Official data
QC,Crops,171,Philippines,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,232864,,Official data
QC,Crops,174,Portugal,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,61,,Official data
QC,Crops,174,Portugal,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2968,,Official data
QC,Crops,177,Puerto Rico,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,56,,Official data
QC,Crops,177,Puerto Rico,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,936,,Official data
QC,Crops,179,Qatar,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,156,,Official data
QC,Crops,179,Qatar,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,3888,,Official data
QC,Crops,146,Republic of Moldova,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,414,,Official data
QC,Crops,146,Republic of Moldova,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,3849,,Official data
QC,Crops,183,Romania,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,9200,,Official data
QC,Crops,183,Romania,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,128423,,Official data
QC,Crops,203,Spain,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,3836,,Official data
QC,Crops,203,Spain,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,244540,,Official data
QC,Crops,276,Sudan,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,5166,,Official data
QC,Crops,276,Sudan,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,85100,,Official data
QC,Crops,216,Thailand,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,730,,Official data
QC,Crops,216,Thailand,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,19734,,Official data
QC,Crops,220,Trinidad and Tobago,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,181,,Official data
QC,Crops,220,Trinidad and Tobago,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,909,,Official data
QC,Crops,223,Turkey,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,805259,,Official data
QC,Crops,230,Ukraine,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,6000,,Official data
QC,Crops,230,Ukraine,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,80040,,Official data
QC,Crops,225,United Arab Emirates,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,396,,Official data
QC,Crops,225,United Arab Emirates,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,18555,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,1578,,Official data
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,17722,,Official data
QC,Crops,73,Georgia,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,1200,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,300,*,Unofficial figure
QC,Crops,113,Kyrgyzstan,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,400,*,Unofficial figure
QC,Crops,126,Lithuania,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,1000,*,Unofficial figure
QC,Crops,126,Lithuania,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,2100,*,Unofficial figure
QC,Crops,235,Uzbekistan,5312,Area harvested,399,Eggplants (aubergines),2015,2015,ha,500,*,Unofficial figure
QC,Crops,235,Uzbekistan,5510,Production,399,Eggplants (aubergines),2015,2015,tonnes,11000,*,Unofficial figure
QC,Crops,3,Albania,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,255288,Fc,Calculated data
QC,Crops,4,Algeria,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,242083,Fc,Calculated data
QC,Crops,8,Antigua and Barbuda,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,47394,Fc,Calculated data
QC,Crops,9,Argentina,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,223251,Fc,Calculated data
QC,Crops,10,Australia,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,224267,Fc,Calculated data
QC,Crops,11,Austria,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,926428,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,112997,Fc,Calculated data
QC,Crops,13,Bahrain,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,67670,Fc,Calculated data
QC,Crops,14,Barbados,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,140875,Fc,Calculated data
QC,Crops,255,Belgium,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,2928736,Fc,Calculated data
QC,Crops,23,Belize,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,176792,Fc,Calculated data
QC,Crops,53,Benin,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,29281,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,41765,Fc,Calculated data
QC,Crops,19,Bolivia (Plurinational State of),5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,23440,Fc,Calculated data
QC,Crops,80,Bosnia and Herzegovina,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,110056,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,44986,Fc,Calculated data
QC,Crops,27,Bulgaria,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,164849,Fc,Calculated data
QC,Crops,233,Burkina Faso,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,48242,Fc,Calculated data
QC,Crops,32,Cameroon,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,21059,Fc,Calculated data
QC,Crops,33,Canada,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,280658,Fc,Calculated data
QC,Crops,40,Chile,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,572606,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,229577,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,107269,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,66717,Fc,Calculated data
QC,Crops,48,Costa Rica,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,37804,Fc,Calculated data
QC,Crops,107,Côte d'Ivoire,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,66905,Fc,Calculated data
QC,Crops,98,Croatia,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,126279,Fc,Calculated data
QC,Crops,49,Cuba,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,117086,Fc,Calculated data
QC,Crops,50,Cyprus,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,462143,Fc,Calculated data
QC,Crops,167,Czechia,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,302864,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,21232,Fc,Calculated data
QC,Crops,56,Dominican Republic,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,54210,Fc,Calculated data
QC,Crops,58,Ecuador,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,20056,Fc,Calculated data
QC,Crops,59,Egypt,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,150439,Fc,Calculated data
QC,Crops,60,El Salvador,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,223071,Fc,Calculated data
QC,Crops,238,Ethiopia,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,67849,Fc,Calculated data
QC,Crops,66,Fiji,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,62345,Fc,Calculated data
QC,Crops,67,Finland,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,974000,Fc,Calculated data
QC,Crops,68,France,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,355138,Fc,Calculated data
QC,Crops,70,French Polynesia,5419,Yield,401,"Chillies and peppers, green",2015,2015,hg/ha,95550,Fc,Calculated data
